,dt,AverageTemperature,AverageTemperatureUncertainty,State,Country
469561,1895-06-01,19.126,0.947,Rio De Janeiro,Brazil
469562,1895-07-01,18.678,0.851,Rio De Janeiro,Brazil
469563,1895-08-01,19.498,0.753,Rio De Janeiro,Brazil
469564,1895-09-01,19.414,0.976,Rio De Janeiro,Brazil
469565,1895-10-01,21.06,0.7020000000000001,Rio De Janeiro,Brazil
469566,1895-11-01,21.938,1.216,Rio De Janeiro,Brazil
469567,1895-12-01,24.144,1.651,Rio De Janeiro,Brazil
469568,1896-01-01,23.348000000000003,0.917,Rio De Janeiro,Brazil
469569,1896-02-01,24.771,1.016,Rio De Janeiro,Brazil
469570,1896-03-01,23.908,1.279,Rio De Janeiro,Brazil
469571,1896-04-01,21.168000000000006,0.7,Rio De Janeiro,Brazil
469572,1896-05-01,19.645,0.565,Rio De Janeiro,Brazil
469573,1896-06-01,19.613,0.6559999999999999,Rio De Janeiro,Brazil
469574,1896-07-01,18.222,0.795,Rio De Janeiro,Brazil
469575,1896-08-01,19.487,0.828,Rio De Janeiro,Brazil
469576,1896-09-01,20.006,1.249,Rio De Janeiro,Brazil
469577,1896-10-01,21.003,1.047,Rio De Janeiro,Brazil
469578,1896-11-01,22.37,0.743,Rio De Janeiro,Brazil
469579,1896-12-01,24.525,0.853,Rio De Janeiro,Brazil
469580,1897-01-01,24.109,1.067,Rio De Janeiro,Brazil
469581,1897-02-01,24.109,0.991,Rio De Janeiro,Brazil
469582,1897-03-01,23.551,1.101,Rio De Janeiro,Brazil
469583,1897-04-01,23.375,1.5419999999999998,Rio De Janeiro,Brazil
469584,1897-05-01,21.502,1.18,Rio De Janeiro,Brazil
469585,1897-06-01,18.94,0.953,Rio De Janeiro,Brazil
469586,1897-07-01,17.832,0.984,Rio De Janeiro,Brazil
469587,1897-08-01,19.091,1.272,Rio De Janeiro,Brazil
469588,1897-09-01,19.194000000000003,0.66,Rio De Janeiro,Brazil
469589,1897-10-01,20.659,0.816,Rio De Janeiro,Brazil
469590,1897-11-01,21.602,0.965,Rio De Janeiro,Brazil
469591,1897-12-01,23.576,0.774,Rio De Janeiro,Brazil
469592,1898-01-01,24.814,1.503,Rio De Janeiro,Brazil
469593,1898-02-01,25.079,0.716,Rio De Janeiro,Brazil
469594,1898-03-01,24.376,1.048,Rio De Janeiro,Brazil
469595,1898-04-01,23.083,0.617,Rio De Janeiro,Brazil
469596,1898-05-01,20.17,1.068,Rio De Janeiro,Brazil
469597,1898-06-01,20.281,0.86,Rio De Janeiro,Brazil
469598,1898-07-01,19.349,0.899,Rio De Janeiro,Brazil
469599,1898-08-01,19.765,0.87,Rio De Janeiro,Brazil
469600,1898-09-01,19.001,0.605,Rio De Janeiro,Brazil
469601,1898-10-01,19.869,0.589,Rio De Janeiro,Brazil
469602,1898-11-01,21.556,0.644,Rio De Janeiro,Brazil
469603,1898-12-01,23.277,0.882,Rio De Janeiro,Brazil
469604,1899-01-01,23.904,0.7440000000000001,Rio De Janeiro,Brazil
469605,1899-02-01,24.8,0.845,Rio De Janeiro,Brazil
469606,1899-03-01,25.483,0.753,Rio De Janeiro,Brazil
469607,1899-04-01,23.528,0.732,Rio De Janeiro,Brazil
469608,1899-05-01,21.601,1.029,Rio De Janeiro,Brazil
469609,1899-06-01,18.798,0.915,Rio De Janeiro,Brazil
469610,1899-07-01,19.357,0.778,Rio De Janeiro,Brazil
469611,1899-08-01,20.514,0.86,Rio De Janeiro,Brazil
469612,1899-09-01,20.326,0.81,Rio De Janeiro,Brazil
469613,1899-10-01,21.357,1.164,Rio De Janeiro,Brazil
469614,1899-11-01,22.701,0.992,Rio De Janeiro,Brazil
469615,1899-12-01,22.41200000000001,0.83,Rio De Janeiro,Brazil
469616,1900-01-01,23.448,0.653,Rio De Janeiro,Brazil
469617,1900-02-01,24.156,1.124,Rio De Janeiro,Brazil
469618,1900-03-01,24.433000000000003,1.721,Rio De Janeiro,Brazil
469619,1900-04-01,21.763,1.2,Rio De Janeiro,Brazil
469620,1900-05-01,20.759,1.765,Rio De Janeiro,Brazil
469621,1900-06-01,19.417,1.436,Rio De Janeiro,Brazil
469622,1900-07-01,19.736,1.3159999999999998,Rio De Janeiro,Brazil
469623,1900-08-01,19.606,1.146,Rio De Janeiro,Brazil
469624,1900-09-01,20.059,1.529,Rio De Janeiro,Brazil
469625,1900-10-01,21.152,1.262,Rio De Janeiro,Brazil
469626,1900-11-01,22.024,0.862,Rio De Janeiro,Brazil
469627,1900-12-01,23.529,0.773,Rio De Janeiro,Brazil
469628,1901-01-01,23.665,0.705,Rio De Janeiro,Brazil
469629,1901-02-01,24.338,1.225,Rio De Janeiro,Brazil
469630,1901-03-01,23.711,1.085,Rio De Janeiro,Brazil
469631,1901-04-01,22.201,1.011,Rio De Janeiro,Brazil
469632,1901-05-01,20.393,0.852,Rio De Janeiro,Brazil
469633,1901-06-01,18.76,1.085,Rio De Janeiro,Brazil
469634,1901-07-01,19.658,0.778,Rio De Janeiro,Brazil
469635,1901-08-01,19.548,0.733,Rio De Janeiro,Brazil
469636,1901-09-01,19.941,0.937,Rio De Janeiro,Brazil
469637,1901-10-01,20.694000000000003,1.606,Rio De Janeiro,Brazil
469638,1901-11-01,21.138,1.4409999999999998,Rio De Janeiro,Brazil
469639,1901-12-01,21.749,0.924,Rio De Janeiro,Brazil
469640,1902-01-01,23.719,1.036,Rio De Janeiro,Brazil
469641,1902-02-01,24.951,0.755,Rio De Janeiro,Brazil
469642,1902-03-01,23.773000000000003,0.5760000000000001,Rio De Janeiro,Brazil
469643,1902-04-01,22.642000000000003,0.527,Rio De Janeiro,Brazil
469644,1902-05-01,21.272,0.78,Rio De Janeiro,Brazil
469645,1902-06-01,20.254,0.856,Rio De Janeiro,Brazil
469646,1902-07-01,20.431,1.01,Rio De Janeiro,Brazil
469647,1902-08-01,19.214,1.425,Rio De Janeiro,Brazil
469648,1902-09-01,19.919,0.967,Rio De Janeiro,Brazil
469649,1902-10-01,20.815,0.735,Rio De Janeiro,Brazil
469650,1902-11-01,24.006,1.784,Rio De Janeiro,Brazil
469651,1902-12-01,24.364,1.435,Rio De Janeiro,Brazil
469652,1903-01-01,23.209,1.029,Rio De Janeiro,Brazil
469653,1903-02-01,25.245,0.94,Rio De Janeiro,Brazil
469654,1903-03-01,25.065,0.614,Rio De Janeiro,Brazil
469655,1903-04-01,21.89,1.058,Rio De Janeiro,Brazil
469656,1903-05-01,20.018,0.946,Rio De Janeiro,Brazil
469657,1903-06-01,20.445,0.975,Rio De Janeiro,Brazil
469658,1903-07-01,18.748,0.88,Rio De Janeiro,Brazil
469659,1903-08-01,19.782,0.899,Rio De Janeiro,Brazil
469660,1903-09-01,20.109,1.808,Rio De Janeiro,Brazil
469661,1903-10-01,21.132,1.259,Rio De Janeiro,Brazil
469662,1903-11-01,22.633000000000003,1.293,Rio De Janeiro,Brazil
469663,1903-12-01,24.157,0.974,Rio De Janeiro,Brazil
469664,1904-01-01,23.973000000000003,0.785,Rio De Janeiro,Brazil
469665,1904-02-01,24.636000000000006,1.111,Rio De Janeiro,Brazil
469666,1904-03-01,23.983,0.951,Rio De Janeiro,Brazil
469667,1904-04-01,21.434,0.715,Rio De Janeiro,Brazil
469668,1904-05-01,19.36,0.754,Rio De Janeiro,Brazil
469669,1904-06-01,18.326,1.358,Rio De Janeiro,Brazil
469670,1904-07-01,18.476,0.928,Rio De Janeiro,Brazil
469671,1904-08-01,19.107,1.3119999999999998,Rio De Janeiro,Brazil
469672,1904-09-01,20.204,1.443,Rio De Janeiro,Brazil
469673,1904-10-01,20.651,1.3969999999999998,Rio De Janeiro,Brazil
469674,1904-11-01,21.885,0.733,Rio De Janeiro,Brazil
469675,1904-12-01,22.645,0.588,Rio De Janeiro,Brazil
469676,1905-01-01,23.462,0.696,Rio De Janeiro,Brazil
469677,1905-02-01,24.950000000000006,0.917,Rio De Janeiro,Brazil
469678,1905-03-01,22.982,0.8059999999999999,Rio De Janeiro,Brazil
469679,1905-04-01,22.303,0.946,Rio De Janeiro,Brazil
469680,1905-05-01,21.836,0.907,Rio De Janeiro,Brazil
469681,1905-06-01,20.112,1.109,Rio De Janeiro,Brazil
469682,1905-07-01,19.403,0.904,Rio De Janeiro,Brazil
469683,1905-08-01,19.964,1.177,Rio De Janeiro,Brazil
469684,1905-09-01,20.503,0.6890000000000001,Rio De Janeiro,Brazil
469685,1905-10-01,22.276,0.6,Rio De Janeiro,Brazil
469686,1905-11-01,22.304,0.8490000000000001,Rio De Janeiro,Brazil
469687,1905-12-01,24.10100000000001,1.023,Rio De Janeiro,Brazil
469688,1906-01-01,22.973000000000003,1.382,Rio De Janeiro,Brazil
469689,1906-02-01,23.615,0.6629999999999999,Rio De Janeiro,Brazil
469690,1906-03-01,23.223000000000003,0.626,Rio De Janeiro,Brazil
469691,1906-04-01,22.179,0.898,Rio De Janeiro,Brazil
469692,1906-05-01,21.593000000000004,1.545,Rio De Janeiro,Brazil
469693,1906-06-01,20.765,1.256,Rio De Janeiro,Brazil
469694,1906-07-01,20.059,1.912,Rio De Janeiro,Brazil
469695,1906-08-01,20.229,0.8340000000000001,Rio De Janeiro,Brazil
469696,1906-09-01,20.267,1.155,Rio De Janeiro,Brazil
469697,1906-10-01,21.642,0.745,Rio De Janeiro,Brazil
469698,1906-11-01,22.345,0.667,Rio De Janeiro,Brazil
469699,1906-12-01,23.338,0.7659999999999999,Rio De Janeiro,Brazil
469700,1907-01-01,23.174,0.947,Rio De Janeiro,Brazil
469701,1907-02-01,24.181,0.6679999999999999,Rio De Janeiro,Brazil
469702,1907-03-01,23.952,0.6759999999999999,Rio De Janeiro,Brazil
469703,1907-04-01,22.293000000000006,0.868,Rio De Janeiro,Brazil
469704,1907-05-01,19.758,1.107,Rio De Janeiro,Brazil
469705,1907-06-01,20.341,1.354,Rio De Janeiro,Brazil
469706,1907-07-01,18.351,1.5119999999999998,Rio De Janeiro,Brazil
469707,1907-08-01,18.536,0.723,Rio De Janeiro,Brazil
469708,1907-09-01,21.211,0.966,Rio De Janeiro,Brazil
469709,1907-10-01,20.704,0.722,Rio De Janeiro,Brazil
469710,1907-11-01,21.983,0.542,Rio De Janeiro,Brazil
469711,1907-12-01,23.724,0.815,Rio De Janeiro,Brazil
469712,1908-01-01,23.879,0.875,Rio De Janeiro,Brazil
469713,1908-02-01,24.128,0.768,Rio De Janeiro,Brazil
469714,1908-03-01,23.141,0.565,Rio De Janeiro,Brazil
469715,1908-04-01,22.474,0.8029999999999999,Rio De Janeiro,Brazil
469716,1908-05-01,20.834,1.332,Rio De Janeiro,Brazil
469717,1908-06-01,20.158,1.155,Rio De Janeiro,Brazil
469718,1908-07-01,19.845,0.655,Rio De Janeiro,Brazil
469719,1908-08-01,19.278,1.223,Rio De Janeiro,Brazil
469720,1908-09-01,20.362,0.807,Rio De Janeiro,Brazil
469721,1908-10-01,20.882,0.591,Rio De Janeiro,Brazil
469722,1908-11-01,22.405,1.405,Rio De Janeiro,Brazil
469723,1908-12-01,23.778,1.156,Rio De Janeiro,Brazil
469724,1909-01-01,24.068,1.181,Rio De Janeiro,Brazil
469725,1909-02-01,25.564,1.0590000000000002,Rio De Janeiro,Brazil
469726,1909-03-01,23.892,1.962,Rio De Janeiro,Brazil
469727,1909-04-01,21.769,1.408,Rio De Janeiro,Brazil
469728,1909-05-01,19.842,1.009,Rio De Janeiro,Brazil
469729,1909-06-01,19.387,0.8170000000000001,Rio De Janeiro,Brazil
